iter	Logloss
2924	0.3988449246
2925	0.3988448704
2926	0.3988448433
2927	0.3988443288
2928	0.3988443018
2929	0.3988443288
2930	0.3988442747
2931	0.3988443018
2932	0.3988443288
2933	0.398844383
2934	0.398844383
2935	0.398844383
2936	0.3988443559
2937	0.398844383
2938	0.3988443559
2939	0.3988444101
2940	0.3988444101
2941	0.398844383
2942	0.3988409982
2943	0.3988410523
2944	0.3988408086
2945	0.3988408628
2946	0.3988408086
2947	0.3988408628
2948	0.3988408628
2949	0.3988408357
2950	0.398840592
2951	0.3988406732
2952	0.398840592
2953	0.3988406461
2954	0.3988406461
2955	0.3988406191
2956	0.3988407545
2957	0.3988406191
2958	0.3988406732
2959	0.3988406732
2960	0.3988406461
2961	0.3988406461
2962	0.3988406461
2963	0.3988298147
2964	0.3988297876
2965	0.3988297064
2966	0.3988297064
2967	0.3988298689
2968	0.3988259154
2969	0.3988259154
2970	0.3988258612
2971	0.3988258883
2972	0.3988258612
2973	0.3988259425
2974	0.3988258612
2975	0.3988258883
2976	0.3988258883
2977	0.3988259425
2978	0.3988259425
2979	0.3988259154
2980	0.3988259154
2981	0.3988167899
2982	0.39881373
2983	0.3988133238
2984	0.3988133509
2985	0.3988133238
2986	0.3988134051
2987	0.3988134592
2988	0.3988133509
2989	0.3988132426
2990	0.3988132426
2991	0.3988132426
2992	0.3988132697
2993	0.3988131614
2994	0.3988132426
2995	0.3988132968
2996	0.3988093974
2997	0.3988094516
2998	0.3988093974
2999	0.3988093974
3000	0.3988093974
3001	0.3988031423
3002	0.3988030881
3003	0.3988033318
3004	0.3988012739
3005	0.3988012197
3006	0.3988012197
3007	0.398801328
3008	0.3987715416
3009	0.3987714874
3010	0.3987715957
3011	0.3987715145
3012	0.3987714333
3013	0.3987714603
3014	0.3987714333
3015	0.3987715957
3016	0.3987715145
3017	0.3987715416
3018	0.3987716228
3019	0.398771704
3020	0.3987715416
3021	0.3987714874
3022	0.3987405095
3023	0.3986210929
3024	0.3986210658
3025	0.3986210658
3026	0.398616652
3027	0.3986165978
3028	0.3986165708
3029	0.3986165437
3030	0.3986165437
3031	0.3986163812
3032	0.3986163812
3033	0.3986163271
3034	0.3985196565
3035	0.3985194669
3036	0.3985195481
3037	0.398519494
3038	0.3985195481
3039	0.3985190878
3040	0.3985191149
3041	0.398518465
3042	0.3985185192
3043	0.3985184921
3044	0.398518465
3045	0.3985184108
3046	0.398517788
3047	0.3985178151
3048	0.3985178422
3049	0.3985178151
3050	0.3985099082
3051	0.3985099352
3052	0.3985099082
3053	0.3985082293
3054	0.3985081481
3055	0.3985082293
3056	0.3985083376
3057	0.3985083105
3058	0.3985082835
3059	0.3985083918
3060	0.3985064421
3061	0.3985002682
3062	0.3985002682
3063	0.398500214
3064	0.398500187
3065	0.3984927945
3066	0.3984927403
3067	0.3984925237
3068	0.3984925237
3069	0.3984925508
3070	0.3984908448
3071	0.3984908448
3072	0.3984908448
3073	0.3984857541
3074	0.3984854291
3075	0.3984854291
3076	0.398485375
3077	0.398485375
3078	0.3984853208
3079	0.3984684238
3080	0.3984686133
3081	0.3984685862
3082	0.39842063
3083	0.3984206571
3084	0.3984200072
3085	0.3984194657
3086	0.3984194657
3087	0.3984194927
3088	0.3984181117
3089	0.3984180576
3090	0.39841822
3091	0.398411667
3092	0.398411667
3093	0.3984116129
3094	0.3983983173
3095	0.3983982902
3096	0.3983984527
3097	0.3983984256
3098	0.3983984797
3099	0.3983984527
3100	0.3983983985
3101	0.398398236
3102	0.3983982902
3103	0.3983983443
3104	0.3983983443
3105	0.3983982631
3106	0.3983974237
3107	0.3983974237
3108	0.3983974237
3109	0.3983974237
3110	0.3983968279
3111	0.3983968279
3112	0.398396855
3113	0.3983910873
3114	0.3983889752
3115	0.3983889752
3116	0.3983890293
3117	0.3983877295
3118	0.3983874317
3119	0.3983874046
3120	0.3983873504
3121	0.3983874046
3122	0.3983874588
3123	0.3983874317
3124	0.3983873775
3125	0.3983874588
3126	0.3983874046
3127	0.3983874046
3128	0.3983866464
3129	0.3983866735
3130	0.3983867006
3131	0.3983867547
3132	0.3983867006
3133	0.3983867006
3134	0.3983862402
3135	0.3983862402
3136	0.3983862131
3137	0.3983860777
3138	0.3983861048
3139	0.3983576452
3140	0.3983576181
3141	0.398357564
3142	0.3983576181
3143	0.3983576181
3144	0.3983576723
3145	0.3983567787
3146	0.3983568058
3147	0.3983556414
3148	0.3983557768
3149	0.3983316498
3150	0.398331731
3151	0.398331731
3152	0.3983314061
3153	0.3983204392
3154	0.3983204663
3155	0.3983112054
3156	0.3983111513
3157	0.398310718
3158	0.3983107722
3159	0.3982959331
3160	0.3982959602
3161	0.3982632222
3162	0.3982632222
3163	0.3982632222
3164	0.398261787
3165	0.398261787
3166	0.3982616787
3167	0.3982616787
3168	0.3982612725
3169	0.398112611
3170	0.3980894859
3171	0.3980850179
3172	0.3980849638
3173	0.3980848284
3174	0.3980849908
3175	0.3980849096
3176	0.3980845034
3177	0.3980600785
3178	0.3979832836
3179	0.3979827691
3180	0.3979826879
3181	0.3979827691
3182	0.3979828504
3183	0.3979828233
3184	0.3979828504
3185	0.3979827962
3186	0.3979826879
3187	0.3979827421
3188	0.3979778137
3189	0.3979778408
3190	0.3979777867
3191	0.3979777596
3192	0.3979777867
3193	0.3979777596
3194	0.3979778137
3195	0.3979777867
3196	0.3979777867
3197	0.3979777596
3198	0.3979735895
3199	0.3979044308
3200	0.3979044037
3201	0.3978969029
3202	0.3978969571
3203	0.3978970112
3204	0.3978969841
3205	0.3978969841
3206	0.3978969571
3207	0.3978969571
3208	0.3978967946
3209	0.3978966863
3210	0.3978947366
3211	0.3978947908
3212	0.3978948178
3213	0.3978947366
3214	0.3978947908
3215	0.3978947908
3216	0.3978948178
3217	0.3978948449
3218	0.3978947366
3219	0.3978947095
3220	0.39787283
3221	0.39787283
3222	0.3978728571
3223	0.397872803
3224	0.3978728842
3225	0.397872803
3226	0.3978724239
3227	0.3978720177
3228	0.3978719364
3229	0.3978715573
3230	0.3978714761
3231	0.3978715032
3232	0.3978715032
3233	0.3977815481
3234	0.3977816293
3235	0.3977815481
3236	0.3977814939
3237	0.3977815481
3238	0.3977815481
3239	0.3977814398
3240	0.397781521
3241	0.3977757533
3242	0.3977757803
3243	0.3977755908
3244	0.3977754012
3245	0.3977754012
3246	0.3977750492
3247	0.3977749409
3248	0.3977747784
3249	0.397774968
3250	0.3977749409
3251	0.3977749138
3252	0.397774968
3253	0.3977750221
3254	0.3977748867
3255	0.3977749409
3256	0.3977747243
3257	0.3977748326
3258	0.3977747243
3259	0.3977694169
3260	0.397769471
3261	0.3977695793
3262	0.3977683608
3263	0.3977683066
3264	0.3977682796
3265	0.3977683879
3266	0.3977683066
3267	0.3977683066
3268	0.3977682254
3269	0.3977675755
3270	0.3977675484
3271	0.3977521678
3272	0.3977522761
3273	0.3977521407
3274	0.3977521949
3275	0.3977521678
3276	0.3977521949
3277	0.3977521949
3278	0.3977517616
3279	0.3977517345
3280	0.3977500015
3281	0.3977499744
3282	0.3977499744
3283	0.3977500015
3284	0.3977496495
3285	0.3977496224
3286	0.3977495953
3287	0.3977497037
3288	0.3977496495
3289	0.3977496224
3290	0.3977496766
3291	0.3977497037
3292	0.3977496766
3293	0.3977461293
3294	0.3977461293
3295	0.3977461022
3296	0.3977461022
3297	0.3977460751
3298	0.3977461293
3299	0.3977461564
3300	0.3977461293
3301	0.3977461293
3302	0.3977460751
3303	0.3977460751
3304	0.3977461293
3305	0.3977461293
3306	0.3977461293
3307	0.3977448295
3308	0.3977448566
3309	0.3977427715
3310	0.397736056
3311	0.3977361102
3312	0.3977344855
3313	0.3977344313
3314	0.3977344855
3315	0.3977344855
3316	0.3977345396
3317	0.3977345938
3318	0.3977345667
3319	0.3977318859
3320	0.3977268764
3321	0.3977268493
3322	0.3977218669
3323	0.3977213794
3324	0.3977214336
3325	0.3977213253
3326	0.3977211087
3327	0.3977211087
3328	0.3977161803
3329	0.3977161262
3330	0.3977162074
3331	0.3977161803
3332	0.3977162345
3333	0.3977162345
3334	0.3977162345
3335	0.3977162887
3336	0.3977162074
3337	0.3977162887
3338	0.3977162345
3339	0.3976616982
3340	0.3976485922
3341	0.3976249796
3342	0.3976249255
3343	0.3976249796
3344	0.3976247901
3345	0.3976247089
3346	0.3976243298
3347	0.3976243568
3348	0.3976243568
3349	0.3976242214
3350	0.3976238965
3351	0.3976235715
3352	0.3976235445
3353	0.3976235174
3354	0.3976235715
3355	0.397622705
3356	0.3976227863
3357	0.3976228133
3358	0.3976223259
3359	0.3976223259
3360	0.3976224342
3361	0.3976224342
3362	0.3976224342
3363	0.3976224342
3364	0.3976223801
3365	0.3976222176
3366	0.3976222447
3367	0.3976222718
3368	0.39755138
3369	0.3975514883
3370	0.3975492408
3371	0.3975469933
3372	0.3975469933
3373	0.3975452061
3374	0.3975453686
3375	0.3975452061
3376	0.3975346996
3377	0.3975347808
3378	0.3975342122
3379	0.3975340226
3380	0.3975340226
3381	0.3975323167
3382	0.3975322084
3383	0.3975321813
3384	0.397532073
3385	0.3975322084
3386	0.397532073
3387	0.397532073
3388	0.3975308274
3389	0.3975305836
3390	0.397529311
3391	0.3975292026
3392	0.3975291756
3393	0.3975291485
3394	0.3975291214
3395	0.3975291214
3396	0.3975270364
3397	0.3975266843
3398	0.3974620206
3399	0.3974620206
3400	0.3974609646
3401	0.3974608833
3402	0.3974608833
3403	0.397460775
3404	0.3974351587
3405	0.397433534
3406	0.3974316385
3407	0.3974316655
3408	0.3974150934
3409	0.3974150934
3410	0.3974151747
3411	0.3974150664
3412	0.3974150664
3413	0.3974151205
3414	0.397414931
3415	0.397414931
3416	0.3974149039
3417	0.3974148227
3418	0.3974059679
3419	0.3974059679
3420	0.3974060221
3421	0.3974059679
3422	0.3974060221
3423	0.3973806765
3424	0.3973804058
3425	0.3973172585
3426	0.3973173668
3427	0.3973164732
3428	0.397316419
3429	0.3972912089
3430	0.397291263
3431	0.3972912901
3432	0.3972912901
3433	0.3972909922
3434	0.3972909381
3435	0.3972910464
3436	0.3972911005
3437	0.3972909922
3438	0.3972909922
3439	0.3972908839
3440	0.3972856848
3441	0.3972856307
3442	0.3972856036
3443	0.3972856848
3444	0.3972841684
3445	0.3972840872
3446	0.3972840872
3447	0.3972840872
3448	0.3972840872
3449	0.3972840872
3450	0.3972779945
3451	0.3972780216
3452	0.3972780216
3453	0.3972771821
3454	0.3972736078
3455	0.3972713332
3456	0.397270602
3457	0.3972706833
3458	0.3972707104
3459	0.3972522157
3460	0.3972520803
3461	0.3971826508
3462	0.3971826778
3463	0.3971826508
3464	0.3971828403
3465	0.3971827049
3466	0.3971826778
3467	0.3971826778
3468	0.3971827049
3469	0.3971827591
3470	0.3971828132
3471	0.3971827591
3472	0.3971826778
3473	0.3971818926
3474	0.3971818655
3475	0.3971819196
3476	0.3971819467
3477	0.3971818655
3478	0.3971816489
3479	0.3971816489
3480	0.3971816489
3481	0.3971816489
3482	0.3971816489
3483	0.3971816489
3484	0.3971794826
3485	0.3971794826
3486	0.3971783994
3487	0.3971783994
3488	0.3971748792
3489	0.3971748521
3490	0.3971748251
3491	0.3971750417
3492	0.3971750417
3493	0.3971750688
3494	0.3971750958
3495	0.3971408956
3496	0.3971408956
3497	0.3971407602
3498	0.3971401374
3499	0.3971388918
3500	0.3971390271
3501	0.3971390813
3502	0.3971391355
3503	0.397138973
3504	0.3971391355
3505	0.3971390271
3506	0.397138648
3507	0.3971387564
3508	0.3971387564
3509	0.3971387564
3510	0.3971387564
3511	0.3971387834
3512	0.3971388105
3513	0.3971387564
3514	0.397137944
3515	0.3971379169
3516	0.3971379982
3517	0.3971381065
3518	0.3971373212
3519	0.3971371858
3520	0.3971371858
3521	0.3971371858
3522	0.3971371858
3523	0.3971370233
3524	0.3971322033
3525	0.3971322304
3526	0.3971140065
3527	0.3971138441
3528	0.3971138441
3529	0.3971138711
3530	0.3971138441
3531	0.3971137357
3532	0.3971137899
3533	0.3971137899
3534	0.3971137087
3535	0.3971137357
3536	0.3971137357
3537	0.3971137628
3538	0.3971057476
3539	0.3971057205
3540	0.3971057205
3541	0.3971056934
3542	0.3971057205
3543	0.3971034188
3544	0.3971034459
3545	0.3971033105
3546	0.3971032834
3547	0.3971002506
3548	0.3970022802
3549	0.3970022802
3550	0.3970022802
3551	0.3970022802
3552	0.3970022802
3553	0.3970022802
3554	0.3970022802
3555	0.3970023344
3556	0.3970023344
3557	0.3970023073
3558	0.3970023073
3559	0.3970022261
3560	0.3970019011
3561	0.396999085
3562	0.3969843
3563	0.3969843542
3564	0.3969829732
3565	0.3969829461
3566	0.3969693527
3567	0.3969694339
3568	0.396969461
3569	0.3969693256
3570	0.3969692714
3571	0.3969693527
3572	0.3969692714
3573	0.3969693527
3574	0.3969692985
3575	0.3969693527
3576	0.3969693527
3577	0.3969693527
3578	0.3969693256
3579	0.3969682695
3580	0.3969678363
3581	0.3969678904
3582	0.3969679175
3583	0.3969674572
3584	0.3969674572
3585	0.3969574652
3586	0.3969575193
3587	0.3969574381
3588	0.3969574381
3589	0.3969565174
3590	0.3969564632
3591	0.3969565174
3592	0.3969566799
3593	0.3969566257
3594	0.3969564903
3595	0.3969565445
3596	0.3969231837
3597	0.3969101588
3598	0.3969101047
3599	0.3969101318
3600	0.3969101047
3601	0.3969099964
3602	0.3969099693
3603	0.3968992733
3604	0.3968992191
3605	0.3968914475
3606	0.3968914205
3607	0.3968913392
3608	0.3968913663
3609	0.3968913663
3610	0.3968914205
3611	0.3968907706
3612	0.3968880086
3613	0.3968874128
3614	0.3968874128
3615	0.3968874941
3616	0.3968874941
3617	0.3968706241
3618	0.3968622297
3619	0.3968398899
3620	0.3968393212
3621	0.3968393483
3622	0.3968393483
3623	0.3968393754
3624	0.3968393754
3625	0.3968394025
3626	0.3968393754
3627	0.3968393483
3628	0.3968393754
3629	0.3968394296
3630	0.39683924
3631	0.3968392671
3632	0.39683924
3633	0.3968324974
3634	0.396832335
3635	0.396832335
3636	0.3968125676
3637	0.3968125405
3638	0.3968125676
3639	0.3967663444
3640	0.3967664257
3641	0.3967663715
3642	0.3967662632
3643	0.3967662632
3644	0.3967664257
3645	0.3967658841
3646	0.3967657758
3647	0.3967658299
3648	0.396765153
3649	0.396762066
3650	0.3967620118
3651	0.3967619848
3652	0.3967620389
3653	0.3967619848
3654	0.396762066
3655	0.3967620931
3656	0.3967620931
3657	0.3967621472
3658	0.3967547277
3659	0.3967547277
3660	0.3967547277
3661	0.3967082608
3662	0.3967082067
3663	0.3967054988
3664	0.3967054447
3665	0.3967056884
3666	0.3966984584
3667	0.3966984584
3668	0.3966984584
3669	0.3966959672
3670	0.3966959401
3671	0.3966957505
3672	0.396695913
3673	0.3966956693
3674	0.3966958047
3675	0.3966958047
3676	0.396695561
3677	0.3966955339
3678	0.3966951819
3679	0.3966853523
3680	0.3966853523
3681	0.3966854065
3682	0.3966831319
3683	0.3966830236
3684	0.3966830236
3685	0.3966829694
3686	0.3966829694
3687	0.3966773912
3688	0.3966775537
3689	0.3966776079
3690	0.3966775808
3691	0.3966775537
3692	0.3966774995
3693	0.3966671014
3694	0.3966670472
3695	0.3966669931
3696	0.3966669931
3697	0.3966668847
3698	0.3966668847
3699	0.3966668847
3700	0.3966668306
3701	0.3966668577
3702	0.3966668847
3703	0.3966656391
3704	0.3966656662
3705	0.3966656391
3706	0.396665612
3707	0.3966656933
3708	0.3966657204
3709	0.3966657204
3710	0.3966656933
3711	0.3966656391
3712	0.3966653954
3713	0.3966653142
3714	0.3966601692
3715	0.3966601692
3716	0.3966601692
3717	0.3966601963
3718	0.3966602505
3719	0.3966602234
3720	0.3966601692
3721	0.3966599526
3722	0.3966595194
3723	0.396659411
3724	0.3966589778
3725	0.3966582737
3726	0.3966579488
3727	0.3966578946
3728	0.3966578946
3729	0.3966578676
3730	0.3966578405
3731	0.3966557284
3732	0.3966557013
3733	0.3966450323
3734	0.3966450052
3735	0.3966444095
3736	0.3966444366
3737	0.3966433264
3738	0.3966432722
3739	0.396643218
3740	0.3966421078
3741	0.3966420807
3742	0.3966354194
3743	0.3966354194
3744	0.3966353923
3745	0.3966353653
3746	0.396628054
3747	0.3966279728
3748	0.3966279728
3749	0.396624236
3750	0.396624263
3751	0.3966243172
3752	0.3966241547
3753	0.3966241818
3754	0.3966239922
3755	0.3966239922
3756	0.3966240464
3757	0.3965698621
3758	0.3965697809
3759	0.3965698351
3760	0.3965698351
3761	0.3965698351
3762	0.3965698351
3763	0.3965698351
3764	0.3965698892
3765	0.3965698892
3766	0.3965665856
3767	0.3965665856
3768	0.3965639319
3769	0.3965635528
3770	0.3965635528
3771	0.3965635799
3772	0.3965635799
3773	0.3965635528
3774	0.3965635799
3775	0.3965635257
3776	0.3965635528
3777	0.3965635257
3778	0.3965014345
3779	0.396501272
3780	0.3965011367
3781	0.3965011096
3782	0.3965011096
3783	0.3965011096
3784	0.3964993224
3785	0.3964994036
3786	0.3964989162
3787	0.3964989704
3788	0.3964989162
3789	0.396498158
3790	0.3964982934
3791	0.3964981851
3792	0.3964981851
3793	0.3964982122
3794	0.3964980768
3795	0.3964979143
3796	0.3964955314
3797	0.3964859997
3798	0.3964860539
3799	0.3964859456
3800	0.3964859726
3801	0.3964859185
3802	0.3964858102
3803	0.3964858102
3804	0.3964857289
3805	0.3964858914
3806	0.3963721071
3807	0.3963721884
3808	0.3963718905
3809	0.3963719447
3810	0.3963719988
3811	0.3963700221
3812	0.3963700492
3813	0.3963700492
3814	0.3963700762
3815	0.3963700492
3816	0.3963700762
3817	0.3963698867
3818	0.3963698867
3819	0.3963698867
3820	0.3963699409
3821	0.3963699138
3822	0.3963698867
3823	0.3963698867
3824	0.396369318
3825	0.3963693451
3826	0.3963691827
3827	0.3963691827
3828	0.3962832081
3829	0.396283154
3830	0.396283181
3831	0.3962831269
3832	0.3962831269
3833	0.396283181
3834	0.3962832081
3835	0.3962832352
3836	0.396283154
3837	0.396283181
3838	0.396283181
3839	0.3962832081
3840	0.3962832081
3841	0.3962832081
3842	0.396283181
3843	0.3962832081
3844	0.3962832623
3845	0.3962832352
3846	0.3962832352
3847	0.3962832081
3848	0.3962616265
3849	0.3962615994
3850	0.3962615723
3851	0.3962559941
3852	0.3962559941
3853	0.3962559941
3854	0.3962559941
3855	0.396255967
3856	0.39625594
3857	0.3962557504
3858	0.3962557233
3859	0.3962557233
3860	0.396248358
3861	0.3962483309
3862	0.3962485204
3863	0.3962484663
3864	0.3962485204
3865	0.3962484933
3866	0.3962484121
3867	0.396248358
3868	0.3962484392
3869	0.3962484121
3870	0.396248358
3871	0.3962483309
3872	0.396248358
3873	0.396248358
3874	0.396248385
3875	0.3962468416
3876	0.3962468416
3877	0.3962469228
3878	0.3962468957
3879	0.396247004
3880	0.396247004
3881	0.3962469769
3882	0.3962469499
3883	0.3962432943
3884	0.3962427256
3885	0.3962418049
3886	0.3962417508
3887	0.3962417508
3888	0.3962417508
3889	0.3962417508
3890	0.3962300528
3891	0.3962286989
3892	0.396163277
3893	0.396163277
3894	0.396163277
3895	0.3961633582
3896	0.396160515
3897	0.3961604879
3898	0.396160515
3899	0.3961605421
3900	0.3961604879
3901	0.3961240672
3902	0.3961241755
3903	0.3961241755
3904	0.396124013
3905	0.396124013
3906	0.3961240672
3907	0.3961241484
3908	0.3961237423
3909	0.3961237423
3910	0.3961236339
3911	0.3961236339
3912	0.396123661
3913	0.3961230111
3914	0.3961230924
3915	0.396117785
3916	0.3961177308
3917	0.3961177037
3918	0.3961176766
3919	0.3961176496
3920	0.3961177037
3921	0.396117785
3922	0.396117785
3923	0.3961178662
3924	0.3961177579
3925	0.3961174059
3926	0.3961170809
3927	0.3961170809
3928	0.396117108
3929	0.3961171351
3930	0.3961171892
3931	0.3961165123
3932	0.3961165123
3933	0.3961164852
3934	0.3961160519
3935	0.3961159978
3936	0.3961158895
3937	0.3961158895
3938	0.3961158895
3939	0.3961158895
3940	0.3961158895
3941	0.3961158895
3942	0.3961158353
3943	0.3961158082
3944	0.3961057891
3945	0.3961057621
3946	0.3961058433
3947	0.3961058433
3948	0.3961052747
3949	0.3961053017
3950	0.3961032438
3951	0.3961032167
3952	0.396064738
3953	0.3960647109
3954	0.3960647109
3955	0.3960634653
3956	0.3960634653
3957	0.3960635195
3958	0.3960635195
3959	0.3960634653
3960	0.3960635195
3961	0.3960634924
3962	0.3960634653
3963	0.3960633841
3964	0.3960563165
3965	0.3960563165
3966	0.3960562624
3967	0.3960208436
3968	0.3960208436
3969	0.3960208977
3970	0.3960208436
3971	0.3960203291
3972	0.396020302
3973	0.396020302
3974	0.396020302
3975	0.396020302
3976	0.396020302
3977	0.3960194897
3978	0.3960195438
3979	0.3960195167
3980	0.3960195167
3981	0.3960195438
3982	0.3960195438
3983	0.396016863
3984	0.396016836
3985	0.396016836
3986	0.396016836
3987	0.396016836
3988	0.396016836
3989	0.396016836
3990	0.396016836
3991	0.396016836
3992	0.3960113932
3993	0.3959719396
3994	0.3959697192
3995	0.3959696109
3996	0.3959697192
3997	0.3959697734
3998	0.3959697192
3999	0.3959696921
4000	0.3959696109
4001	0.3959696109
4002	0.395969665
4003	0.395969665
4004	0.3959695567
4005	0.395969665
4006	0.395969665
4007	0.3959690693
4008	0.3959552051
4009	0.3959533096
4010	0.3959526597
4011	0.3959309156
4012	0.3959309968
4013	0.3959310239
4014	0.395931051
4015	0.3959309968
4016	0.3959311051
4017	0.3959309697
4018	0.395931051
4019	0.3959309697
4020	0.39592244
4021	0.3959216276
4022	0.3959216818
4023	0.3959216818
4024	0.3959215735
4025	0.3959216276
4026	0.3959215464
4027	0.3958650875
4028	0.395864925
4029	0.3958649792
4030	0.3958646542
4031	0.3958647084
4032	0.3958647355
4033	0.3958647084
4034	0.3958646542
4035	0.3958646813
4036	0.3958647084
4037	0.3958646272
4038	0.3958614048
4039	0.3958614319
4040	0.3958614319
4041	0.395861459
4042	0.3958581554
4043	0.3958577763
4044	0.3958578034
4045	0.3958577763
4046	0.3958577763
4047	0.3958577763
4048	0.3958577763
4049	0.3958576409
4050	0.3958576138
4051	0.3958575597
4052	0.3958576409
4053	0.3958576409
4054	0.3958572889
4055	0.3958570181
4056	0.3958567744
4057	0.3958566661
4058	0.395856639
4059	0.3958566661
4060	0.3958566931
4061	0.3958567202
4062	0.3958566931
4063	0.3958567744
4064	0.3958567473
4065	0.3958567473
4066	0.3958566931
4067	0.3958567202
4068	0.3958568015
4069	0.3958567744
4070	0.3958567744
4071	0.3957273116
4072	0.3957271491
4073	0.3957272033
4074	0.3957270679
4075	0.395726066
4076	0.3957260389
4077	0.3957260118
4078	0.3957261472
4079	0.3957120934
4080	0.3957120664
4081	0.3957119851
4082	0.3956901598
4083	0.3956900515
4084	0.3956901598
4085	0.3956901598
4086	0.3956902139
4087	0.3956903222
4088	0.3956902681
4089	0.3956901598
4090	0.3956902139
4091	0.395690241
4092	0.3956902952
4093	0.3956902139
4094	0.3956787868
4095	0.3956264168
4096	0.3956264709
4097	0.3956260918
4098	0.3956260106
4099	0.3956244942
4100	0.3956245213
4101	0.3956241422
4102	0.3956221654
4103	0.3956221113
4104	0.3956220842
4105	0.3956221113
4106	0.3956221383
4107	0.3956213801
4108	0.395621326
4109	0.3956214072
4110	0.3956214343
4111	0.3956213801
4112	0.395621326
4113	0.3956205949
4114	0.3956066494
4115	0.3956022356
4116	0.3956021814
4117	0.3955967928
4118	0.3955968198
4119	0.3955967386
4120	0.3955967386
4121	0.3955964407
4122	0.3955964137
4123	0.3955964949
4124	0.3955964678
4125	0.395596197
4126	0.395596197
4127	0.3955962512
4128	0.3955963054
4129	0.3955963324
4130	0.3955963595
4131	0.3955963595
4132	0.3955962783
4133	0.3955960346
4134	0.3955960346
4135	0.3955958721
4136	0.395595845
4137	0.3955709598
4138	0.3955707973
4139	0.3955706348
4140	0.3955702557
4141	0.3955703099
4142	0.3955704182
4143	0.3955701474
4144	0.3955702016
4145	0.3955702828
4146	0.3955700391
4147	0.3955700662
4148	0.3955700391
4149	0.3955700662
4150	0.3955700391
4151	0.3955683602
4152	0.3955683602
4153	0.3955683602
4154	0.3955683332
4155	0.3955682519
4156	0.3955676562
4157	0.395567602
4158	0.3955674937
4159	0.3955673854
4160	0.3955674125
4161	0.3955674396
4162	0.3955674666
4163	0.3955674125
4164	0.3955666272
4165	0.395566194
4166	0.395566194
4167	0.395566221
4168	0.3955663023
4169	0.395566221
4170	0.3955655982
4171	0.3955647317
4172	0.3955647317
4173	0.3955646776
4174	0.3955646776
4175	0.3955646234
4176	0.3955301794
4177	0.3955301253
4178	0.3955301794
4179	0.3955302065
4180	0.3955302877
4181	0.3955303148
4182	0.3955073792
4183	0.3955071355
4184	0.3955071085
4185	0.3955071355
4186	0.3955071085
4187	0.3955071355
4188	0.3955071085
4189	0.3954995264
4190	0.3954879368
4191	0.3954879097
4192	0.3954879368
4193	0.3954879368
4194	0.3954879368
4195	0.3954879097
4196	0.3954878827
4197	0.3954879097
4198	0.3954879368
4199	0.3954875577
4200	0.3954875577
4201	0.3954876119
4202	0.3954874494
4203	0.3954874494
4204	0.3954873952
4205	0.3954819254
4206	0.3954811672
4207	0.3954811401
4208	0.3954811672
4209	0.3954808151
4210	0.3954808422
4211	0.3954808422
4212	0.3954808422
4213	0.3954803548
4214	0.3954786218
4215	0.3954786218
4216	0.3954201862
4217	0.3954202403
4218	0.3954202403
4219	0.3954195092
4220	0.3954195634
4221	0.395418399
4222	0.3954182907
4223	0.3954183177
4224	0.395413579
4225	0.395413579
4226	0.3954136331
4227	0.3954022601
4228	0.395399471
4229	0.3953848215
4230	0.3953847132
4231	0.3953104366
4232	0.3953105178
4233	0.3953100846
4234	0.3953100575
4235	0.3953101387
4236	0.3953100034
4237	0.3953101117
4238	0.3953100304
4239	0.3953100304
4240	0.3953099221
4241	0.3953092452
4242	0.3953092722
4243	0.3953092452
4244	0.3953092181
4245	0.3953087036
4246	0.3953087036
4247	0.3953085682
4248	0.3953085682
4249	0.3953082432
4250	0.3953082432
4251	0.3953079725
4252	0.3953079454
4253	0.3953079454
4254	0.3953079725
4255	0.3953079995
4256	0.3953079995
4257	0.3953079725
4258	0.3953041815
4259	0.3953042898
4260	0.3953042356
4261	0.3952990094
4262	0.3952989553
4263	0.3952986574
4264	0.3952986574
4265	0.3952987928
4266	0.3952986574
4267	0.3952985762
4268	0.395298522
4269	0.395298522
4270	0.3952984949
4271	0.3952984949
4272	0.395298522
4273	0.3952985491
4274	0.395298522
4275	0.3952984949
4276	0.3952984949
4277	0.395298522
4278	0.3952977367
4279	0.3952977367
4280	0.3952976826
4281	0.3952977097
4282	0.3952977367
4283	0.3952975472
4284	0.3952976284
4285	0.3952903984
4286	0.3952904526
4287	0.3952904797
4288	0.3952904797
4289	0.3952904255
4290	0.3952897215
4291	0.3952896402
4292	0.395289559
4293	0.3952780235
4294	0.3952779152
4295	0.3952778881
4296	0.3952778611
4297	0.3952779152
4298	0.3952779152
4299	0.3952779152
4300	0.3952780235
4301	0.3952780235
4302	0.3952780235
4303	0.3952779423
4304	0.3952776986
4305	0.3952777527
4306	0.3952777257
4307	0.3952776986
4308	0.3952778881
4309	0.3952772112
4310	0.3952770487
4311	0.3952771029
4312	0.3952771029
4313	0.3952749907
4314	0.3952745033
4315	0.3952740701
4316	0.3952740701
4317	0.3952739888
4318	0.3952692501
4319	0.395269223
4320	0.3952692501
4321	0.3952641322
4322	0.3952641322
4323	0.3952641593
4324	0.3952641051
4325	0.3952641051
4326	0.3952639156
4327	0.3952639156
4328	0.3952639156
4329	0.3952639968
4330	0.3952639697
4331	0.3952639968
4332	0.3952640239
4333	0.395264051
4334	0.3952636719
4335	0.395263699
4336	0.3952615597
4337	0.3952615597
